zone,bhk_type,construction_status,carpet_area,bulit_area,super_bulit_area,price_value,nearbylocation,facility,luxury_facility_scores,luxury_category,Latitude,Longitude,apartment_name,apartment_loc,price_per_sqft,price_range,area_range
west,3,New Property,1400.0,1692.0,1914.0,5.12,"['Mahalakshmi Metro Station', 'Orion Mall', 'AH47, Yeshwanthpur Industrial Area', 'East West Public School', ""KLE Society's S Nijalingappa College"", 'Ananya Hospital', 'Kempegowda Intl Airport Bengaluru', 'Yeshwanthpur Junction']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,low,12.9985,77.5545,Phoenix One Bangalore West,Rajajinagar,26750.261233019854,> 2Cr,1500-2000 sqft
west,3,New Property,1600.0,2000.0,2310.0,3.48,"['Goraguntepalya Metro Station', 'Orion Mall', 'Mangalore - Villupuram Road', 'National Public School, Yeshwanthpur', 'Ms Ramaiah University', 'Sparsh Hospital Yeshwanthpur', 'Kempegowda International Airport', 'Yesvantpur A Cabin Railway Station', 'Embassy Manyata Business Park', 'Taj Yeshwantpur, Bengaluru', 'Fun World Amusement Park', 'Bengaluru Golf Club\xa0', 'M. Chinnaswamy Stadium']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",56.0,medium,13.0255,77.5355,The Presidential Tower,Yeshwanthpur,15064.935064935065,> 2Cr,1500-2000 sqft
west,3,New Property,1582.0,2143.0,2678.0,6.71,"['Vivekananda Degree College', 'East West Public School', 'The Brigade School', 'NU Hospitals (West)', 'PMC Hospital', 'HDFC Bank', 'Malleswaram Station', 'Sheraton Grand Bangalore Hotel', 'Nadaprabhu Kempegowda Stadium', 'Karnataka Road Development', 'World Trade Center', 'Central Office', 'Sadashivanagara Police Station', 'Bangalore One']","['Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",66.0,medium,12.9985,77.5545,Phoenix Kessaku,Rajajinagar,25056.011949215834,> 2Cr,2000-2500 sqft
west,3,New Property,2412.0,3004.0,3497.0,8.99,"['Vivekananda Degree College', 'East West Public School', 'The Brigade School', 'NU Hospitals (West)', 'PMC Hospital', 'HDFC Bank', 'Malleswaram Station', 'Sheraton Grand Bangalore Hotel', 'Nadaprabhu Kempegowda Stadium', 'Karnataka Road Development', 'World Trade Center', 'Central Office', 'Sadashivanagara Police Station', 'Bangalore One']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0.0,low,12.9985,77.5545,Phoenix Kessaku,Rajajinagar,25707.749499571062,> 2Cr,> 2500 sqft
west,3,New Property,,2407.0,2678.0,7.07,"['Vivekananda Degree College', 'East West Public School', 'The Brigade School', 'NU Hospitals (West)', 'PMC Hospital', 'HDFC Bank', 'Malleswaram Station', 'Sheraton Grand Bangalore Hotel', 'Nadaprabhu Kempegowda Stadium', 'Karnataka Road Development', 'World Trade Center', 'Central Office', 'Sadashivanagara Police Station', 'Bangalore One']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0.0,low,12.9985,77.5545,Phoenix Kessaku,Rajajinagar,26400.298730395818,> 2Cr,2000-2500 sqft
west,3,New Property,1782.0,2220.0,2584.0,5.92,"['Mahalakshmi Metro Station', 'Orion Mall', 'AH47, Yeshwanthpur Industrial Area', 'East West Public School', ""KLE Society's S Nijalingappa College"", 'Ananya Hospital', 'Kempegowda Intl Airport Bengaluru', 'Yeshwanthpur Junction']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",56.0,medium,12.9985,77.5545,Phoenix One Bangalore West,Rajajinagar,22910.216718266252,> 2Cr,2000-2500 sqft
west,3,New Property,1500.0,1767.0,1950.0,5.01,"['Mahalakshmi Metro Station', 'Orion Mall', 'AH47, Yeshwanthpur Industrial Area', 'East West Public School', ""KLE Society's S Nijalingappa College"", 'Ananya Hospital', 'Kempegowda Intl Airport Bengaluru', 'Yeshwanthpur Junction']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",78.0,medium,12.9985,77.5545,Phoenix One Bangalore West,Rajajinagar,25692.30769230769,> 2Cr,1500-2000 sqft
west,3,New Property,1340.0,1672.0,1950.0,5.07,"['Mahalakshmi Metro Station', 'Orion Mall', 'AH47, Yeshwanthpur Industrial Area', 'East West Public School', ""KLE Society's S Nijalingappa College"", 'Ananya Hospital', 'Kempegowda Intl Airport Bengaluru', 'Yeshwanthpur Junction']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",104.0,medium,12.9985,77.5545,Phoenix One Bangalore West,Rajajinagar,26000.0,> 2Cr,1500-2000 sqft
west,3,New Property,1785.0,2213.0,2565.0,5.88,"['Mahalakshmi Metro Station', 'Orion Mall', 'AH47, Yeshwanthpur Industrial Area', 'East West Public School', ""KLE Society's S Nijalingappa College"", 'Ananya Hospital', 'Kempegowda Intl Airport Bengaluru', 'Yeshwanthpur Junction']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",11.0,low,12.9985,77.5545,Phoenix One Bangalore West,Rajajinagar,22923.976608187135,> 2Cr,2000-2500 sqft
west,3,New Property,,1725.0,1920.0,5.06,"['Mahalakshmi Metro Station', 'Orion Mall', 'AH47, Yeshwanthpur Industrial Area', 'East West Public School', ""KLE Society's S Nijalingappa College"", 'Ananya Hospital', 'Kempegowda Intl Airport Bengaluru', 'Yeshwanthpur Junction']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",28.0,low,12.9985,77.5545,Phoenix One Bangalore West,Rajajinagar,26354.166666666664,> 2Cr,1500-2000 sqft
west,3,Under Construction,1700.0,2400.0,2415.0,3.19,"['Goraguntepalya Metro Station', 'Orion Mall', 'Mangalore - Villupuram Road', 'National Public School, Yeshwanthpur', 'Ms Ramaiah University', 'Sparsh Hospital Yeshwanthpur', 'Kempegowda International Airport', 'Yesvantpur A Cabin Railway Station', 'Embassy Manyata Business Park', 'Taj Yeshwantpur, Bengaluru', 'Fun World Amusement Park', 'Bengaluru Golf Club\xa0', 'M. Chinnaswamy Stadium']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",0.0,low,13.0255,77.5355,The Presidential Tower,Yeshwanthpur,13209.10973084886,> 2Cr,2000-2500 sqft
west,3,New Property,,2490.0,2771.0,6.97,"['Mahalakshmi Metro Station', 'Orion Mall', 'AH47, Yeshwanthpur Industrial Area', 'East West Public School', ""KLE Society's S Nijalingappa College"", 'Ananya Hospital', 'Kempegowda Intl Airport Bengaluru', 'Yeshwanthpur Junction']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",50.0,medium,12.9985,77.5545,Phoenix One Bangalore West,Rajajinagar,25153.374233128834,> 2Cr,2000-2500 sqft
west,3,Under Construction,916.22,1233.0,1533.0,1.07,"['Jnanabharathi Metro Station', 'Challaghatta Metro Station', 'Gopalan Arcade Mall', 'Mysore Road (NH 275)', 'Christ Kengeri Campus', 'Gospel International School', 'Bangalore Hospital Kengeri', 'Kempegowda International Airport', 'Jnana Bharati Halt', 'Sattva Global City', 'ITC Gardenia', 'Wonderla Amusement Park, Bengaluru', 'Wonderla Amusement Park', 'Bengaluru Golf Club', 'UCPE Stadium']","['Lift(s)', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",0.0,low,12.9055,77.5955,Brigade Horizon,Mysore Road,6979.778212654925,1Cr-1.5Cr,1000-1500 sqft
west,3,Under Construction,1319.0,1885.0,2124.4,2.2,"['Jalahalli metro station', 'Dasarahalli metro station', 'Peenya industry metro station', 'CSI Holy Cross Church', 'REDEMPTION SISTERS', 'ST PAULS CHURCH', 'Hanuman Temple', 'Canara bank ATM', 'Vijaya bank ATM', 'Axis bank ATM', 'Icici bank ATM', 'Ragavendra Hospital', 'Sri Venkateshwara Eye Hospital', 'Shree Vinayaka Clinic', 'Esi Dispensary', 'naveen clinc', 'PRAKRIYA HOSPITAL', 'NELAMAHESHWARI Government Hospital', 'Ashwini Hospital', 'Esi Hospital Peenya 1st Stage', 'Srinivasa Nursing Home Bengaluru Urban', 'Deepak Nursing Home', 'Sri Krishna Medicals', 'Parking', 'BMTC', 'Indian Oil', 'IBP', 'Swathi Petrol Gas Station', 'Total Gas Station', 'Hindusthan Petroleum', 'Shell', 'Rockline Cinemas', 'Bharathi Theatre', 'Hdfc bank', 'Axis bank', 'Vijaya bank', 'Corporation bank', 'State bank of india', ""Papa John's"", 'Agarwal Sweets and Restaurant', 'KFC', 'PSR Andhra Style Restaurant', 'Phalahara Darshini Juice Center', 'Cafe Coffee Day', ""McDonald's"", 'AIMS Institutes', 'schoenstatt st marys high school', 'Nammura Government Model Primary School', 'Saint Sisters School', 'Ace Designers']","['Feng Shui / Vaastu Compliant', 'Lift(s)', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Fitness Centre / GYM', 'Club house / Community Center', 'Waste Disposal', 'Rain Water Harvesting']",78.0,medium,12.9755,77.5355,Assetz Oasis Apartment,Chokkasandra,10355.86518546413,> 2Cr,1500-2000 sqft
west,3,Under Construction,1499.0,2142.0,2414.03,2.57,"['Jalahalli metro station', 'Dasarahalli metro station', 'Peenya industry metro station', 'CSI Holy Cross Church', 'REDEMPTION SISTERS', 'ST PAULS CHURCH', 'Hanuman Temple', 'Canara bank ATM', 'Vijaya bank ATM', 'Axis bank ATM', 'Icici bank ATM', 'Ragavendra Hospital', 'Sri Venkateshwara Eye Hospital', 'Shree Vinayaka Clinic', 'Esi Dispensary', 'naveen clinc', 'PRAKRIYA HOSPITAL', 'NELAMAHESHWARI Government Hospital', 'Ashwini Hospital', 'Esi Hospital Peenya 1st Stage', 'Srinivasa Nursing Home Bengaluru Urban', 'Deepak Nursing Home', 'Sri Krishna Medicals', 'Parking', 'BMTC', 'Indian Oil', 'IBP', 'Swathi Petrol Gas Station', 'Total Gas Station', 'Hindusthan Petroleum', 'Shell', 'Rockline Cinemas', 'Bharathi Theatre', 'Hdfc bank', 'Axis bank', 'Vijaya bank', 'Corporation bank', 'State bank of india', ""Papa John's"", 'Agarwal Sweets and Restaurant', 'KFC', 'PSR Andhra Style Restaurant', 'Phalahara Darshini Juice Center', 'Cafe Coffee Day', ""McDonald's"", 'AIMS Institutes', 'schoenstatt st marys high school', 'Nammura Government Model Primary School', 'Saint Sisters School', 'Ace Designers']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Lift(s)', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Waste Disposal', 'Rain Water Harvesting']",126.0,medium,12.9755,77.5355,Assetz Oasis Apartment,Chokkasandra,10646.098018665882,> 2Cr,2000-2500 sqft
west,3,Relatively New,,1492.0,1660.0,1.1,"['Jnana bharathi metro station', 'Rajarajeshwari nagar metro station', 'Church', 'Rajarajeshwari Temple', 'Shri Nimishamba Devi Temple', 'Shani Temple', 'Vinayaka Temple', 'Uco bank ATM', 'Oriental bank of commerce ATM', 'Icici ATM', 'Rc Hospital', 'Vasan Eye Care Hospital Rajarajeswari Nagar', 'Veturi Child Health Centre', 'Sri Venkateshwara Nethralaya', 'Pramathana Dental Care', 'Satvik Dental Clinic', 'Vasavi Mahal', 'Trust', 'Bharat Petroleum', 'Total Gaz', 'Go Gas', 'Hindustan Petroleum', 'Indian Oil', 'Axis bank', 'Icici bank', 'Canara bank', 'Canara bank', 'Big Cinemas', 'R.R. Cafe', 'Mane Upahara', 'Stone House Cafe', 'Twillight Tandoor Resto', 'Sri Krishna Nandagokula Veg', '1947', 'The Club', 'KFC', 'Dominos Pizza', ""McDonald's"", ""KC'S Club"", 'Eastwind Delicious Biryani', 'Monish Corner', 'Rajarajeshwari Canteen', 'Urban DIET', 'Rajarajeshwari Vidya Shala', 'Young World', ""Vice Chancellor's Lodge"", 'Carmel School Ground', 'Sifang India Pvt. Ltd.', 'Texport Garments', 'Saatvik Solutions LLP']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",137.0,medium,12.9187,77.52,Pyramid Temple Bells,Ideal Homes Layout,6626.506024096386,1Cr-1.5Cr,1000-1500 sqft
west,3,Old,1350.0,1604.0,1807.71,1.2,"['Prashanth Nagar Ganapati Temple', 'Muneshwara Temple', 'Axis bank ATM', 'Padmavathi Hospital Bengaluru Urban', 'Shreyas Hospital Bengaluru Urban', 'Future Dentistry', 'Benaka Hospital', 'Punya Hospital Bengaluru Urban', 'Vivus West Multi Speciality Hospital', 'Shreesha Dental Clinic', 'Bharathy Hospital', 'Nidevs Child Care', 'Chinmaya Dental Clinic', 'N N Homeo clinic', 'Shobha Hospital Bengaluru Urban', 'Kamadhenu Hospital', 'Sneha Horizon Hospital', 'Hiremath Hospital', 'V P Ltd', ""Dr. Suresh's Dia Care"", 'Moulya Medicals', 'Amrutha Medicals', 'Khushal Medicals', 'Shobha Hospital Medical Store', 'Sudarshan Medicals', 'Total gas', 'Idbi bank', 'Union bank of india', 'Karnataka bank', 'Vasudev Adigas', 'Amaravati Andhra Style', 'Mahadeshwara Chats', 'Samudra', 'Five Star Chicken', ""McDonald's"", 'New Shanti Sagar', 'Ayodhya Food Line', 'Ayodhya Food Line', 'Nisarga Andhra Style', 'Spoorthy dosa point', 'Cave n Dine', 'Cave N Dine', 'Fresh and ground', 'Traffic Police Station', 'ASC Degree College', 'Cordial High School', 'ASC Study Center', 'Pinewood High School', 'Daily Needs Exim Pvt. Ltd.', 'Nagara kendra granthalaya city central library']","['Intercom Facility', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Water softening plant']",79.0,medium,12.9755,77.5555,Basaveshwara Nagar,Vinayaka Layout,6638.232902401381,1Cr-1.5Cr,1500-2000 sqft
west,3,New Property,1498.0,1780.0,2006.06,0.98,"['Kengeri metro station', 'Kengeri bus terminal metro station', 'Pushpa Sadan', 'Hatti Lakkamma Temple', 'Axis bank ATM', 'Axis bank ATM', 'Icici bank ATM', 'State bank of india ATM', 'Bank of baroda ATM', 'Belaku Eye Hospital', 'KENGERI UPANAGARA Government Hospital', 'Mathru Hospital - Bangalore', 'Hk Hospital', 'Shreya Hospital Bengaluru Rural', 'Adarsh Hospital', 'Adishesha Netralaya', 'Sri Annapoorneshwari Hospital', 'Rajarajeshwari Hospital and Medical College', 'BGS Global Hospitals', 'MEDSOL Hospital', 'IEM Auditorium', 'Bangalore Fine Chemicals', 'Essar fuel', 'Uco bank', 'Hdfc bank', 'Canara bank', 'Axis bank', ""Domino's Pizza"", 'royal andaaz', 'Tea Coffee', 'Sathkar Juice Centre', 'Biryani Bhavan', 'Dosa Hut', 'Sri Lakshmi Juice Center', 'Anda Ka Funda', 'Udupi Upahar', 'Hotel Dream Land', 'Biryani Katte', 'Sip n Hog', 'Rolls Rice Cafe', 'Government school', 'IBS business school', 'Gnana Bodhini Primary School', 'BGS Public School', 'R.V. College of Engineering', 'SJB Institute of Technology', 'Orchids The International School Mysore Road', 'Kengeri railway station']","['Feng Shui / Vaastu Compliant', 'Lift(s)', 'Water Storage', 'Visitor Parking']",144.0,medium,12.9055,77.5955,Laavanya Park View,BSM Extension,4885.1978505129455,50L-1Cr,1500-2000 sqft
west,3,Relatively New,1856.0,2460.0,2465.0,2.9,"['Kempegowda Metro Station Majestic', 'ETA Namma Mall', 'Mysore Road (NH 275)', 'ORCHIDS The Int School Majestic', 'Karnataka Samskrit University', 'Gayathri Hospital Pvt Ltd', 'Kempegowda International Airport', 'Krishnadevaraya Halt', 'Rajajinagar IT Park', 'ITC Gardenia', 'Fun World Amusement Park', 'Bengaluru Golf Club', 'Sri Kanteerava Outdoor Stadium']","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0.0,low,12.9755,77.5555,Shapoorji Pallonji Parkwest 2,Binny Pete,11764.70588235294,> 2Cr,2000-2500 sqft
west,3,Under Construction,,2215.0,2465.0,3.0,"['Masjid e Jamia', 'Peter Paul church', 'temple', 'Masjid e Khabristan', 'Masjid', 'Mysore Road Eidgha', 'Masjid', 'Anjaneya Swami Temple', 'Kodandaswami Temple', 'Masjid e Riyazul Jinna', 'Masjid e Mecca', 'Masjid e Rahmaniya', 'State bank ATM', 'Hdfc bank ATM', 'Balaji Hospital K.H. Ranganath Colony', 'Corporation Hospital', 'Joshi Nursing Home', 'Government Hospital', 'Herige Hospital', 'Chamarajpet Government Hospital', 'Government Hospital Banglore', 'Dr. M Kishore', 'Chamarajpete Skin care clinic', 'Advanced Gastro Care', 'Magadi Road Maternity Home', 'Retina Institute Of Karnataka', 'The Venlakh Hospital', 'Shilpa nursing home', 'Amar Nursing Home', 'Cuti Care', 'Radha Maternity and Surgical Hospital', 'Royan Maternity & Child Welfare Centre', 'Ganesh Medicals & General Store', 'Global Medical', 'Bangalore Medical', 'Mysore Medical', 'star hospital', 'Sri Ganesh Pharma', 'Old Gudahalli', 'Anjandri Petrol Gas Station', 'Cinepolis ETA Mall', 'Kk Function Hall', 'Bismillah Tea Hotel', 'Cafeteria', 'Khalil Tea Hotel', 'Bombay tea hotel', 'Bismillah Tea Hotel', 'Jawahar School', 'Godwin English School', 'Kinto School']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",0.0,low,12.9745,77.5577,Shapoorji Pallonji Parkwest 3,Binny Pete,12170.385395537525,> 2Cr,2000-2500 sqft
